"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","IDX_C"
"115490","Heald College-San Jose","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","2","-2"
"115490","Heald College-San Jose","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","20","-2"
"115515","Heald College-San Francisco","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"115515","Heald College-San Francisco","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"115515","Heald College-San Francisco","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","55","-2"
"115533","Heald College-Concord","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","0","-2"
"115533","Heald College-Concord","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","1","-2"
"115533","Heald College-Concord","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","100","-2"
"115533","Heald College-Concord","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"115533","Heald College-Concord","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","0","-2"
"115728","Holy Names University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"115728","Holy Names University","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"115755","Humboldt State University","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","11","-2"
"115755","Humboldt State University","2010","First major","'14'","Engineering","Bachelor's degree","22","-2"
"115755","Humboldt State University","2010","First major","'27'","Mathematics and Statistics","Bachelor's degree","15","-2"
"115755","Humboldt State University","2010","First major","'40'","Physical Sciences","Bachelor's degree","27","-2"
"115755","Humboldt State University","2010","Second major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"115755","Humboldt State University","2010","Second major","'27'","Mathematics and Statistics","Bachelor's degree","1","-2"
"115755","Humboldt State University","2010","Second major","'40'","Physical Sciences","Bachelor's degree","2","-2"
"115773","Humphreys College-Stockton and Modesto Campuses","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","0","-2"
"115773","Humphreys College-Stockton and Modesto Campuses","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","0","-2"
"115861","Imperial Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","6","-2"
"115861","Imperial Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","12","-2"
"115861","Imperial Valley College","2010","First major","'14'","Engineering","Award of at least 1 but less than 2 academic years","0","-2"
"115861","Imperial Valley College","2010","First major","'14'","Engineering","Associate's degree","1","-2"
"115861","Imperial Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","17","-2"
"115861","Imperial Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"115861","Imperial Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","4","-2"
"115861","Imperial Valley College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"115861","Imperial Valley College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","5","-2"
"115861","Imperial Valley College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"115861","Imperial Valley College","2010","First major","'40'","Physical Sciences","Associate's degree","1","-2"
"116040","LA College International","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","1","-2"
"116439","Irvine Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of less than 1 academic year","6","-2"
"116439","Irvine Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Award of at least 1 but less than 2 academic years","0","-2"
"116439","Irvine Valley College","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","11","-2"
"116439","Irvine Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of less than 1 academic year","0","-2"
"116439","Irvine Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Award of at least 1 but less than 2 academic years","0","-2"
"116439","Irvine Valley College","2010","First major","'15'","Engineering Technologies and Engineering-related Fields","Associate's degree","2","-2"
"116439","Irvine Valley College","2010","First major","'27'","Mathematics and Statistics","Award of less than 1 academic year","0","-2"
"116439","Irvine Valley College","2010","First major","'27'","Mathematics and Statistics","Associate's degree","8","-2"
"116439","Irvine Valley College","2010","First major","'40'","Physical Sciences","Award of less than 1 academic year","0","-2"
"116439","Irvine Valley College","2010","First major","'40'","Physical Sciences","Award of at least 1 but less than 2 academic years","0","-2"
"116439","Irvine Valley College","2010","First major","'40'","Physical Sciences","Associate's degree","16","-2"
"116466","ITT Technical Institute-San Diego","2010","First major","'11'","Computer and Information Sciences and Support Services","Associate's degree","100","-2"
"116466","ITT Technical Institute-San Diego","2010","First major","'11'","Computer and Information Sciences and Support Services","Bachelor's degree","36","-2"
